name,score,review
길목,5,"또 가고 싶다, 정말 인생 목살집 꽈리고추 굿..콜키지 해서 가야지"
길목,3,진짜 엄청 맛있는데 고기가 80?퍼 익었을 때 먹어야해서 너무 급하게 먹게 됨ㅠ 식사속도가 느려서 힘들었음
길목,3,콜키지 프리에 별하나 더 줘서 별점 3점
길목,5,
길목,3,엄청 시끄럽고 사람 많음 고기 질이 다른건지 소고기처럼 맛있음 근데 소고기 가격만큼 나오긴 함ㅠㅠ 웬만한 구워주는 식당이랑 비슷하거나 더 비싼데 셀프로 구워야 함 목살은 추가도 2인분부터 되는 게 너무 불편....
길목,5,"또 가고 싶다, 정말 인생 목살집 꽈리고추 굿..콜키지 해서 가야지"
길목,3,진짜 엄청 맛있는데 고기가 80?퍼 익었을 때 먹어야해서 너무 급하게 먹게 됨ㅠ 식사속도가 느려서 힘들었음
길목,3,콜키지 프리에 별하나 더 줘서 별점 3점
길목,5,
길목,5,2021.11.27 걍 쩝니다ㅎㅎ 개굿 2022.02.12 여전히 쩝니다. 꽈리고추 필수요 고기 한쪽으로 빼놓고 규카츠 먹듯 구워먹으면 굿
길목,5,
길목,5,쬰맛탱
길목,5,
길목,5,이곳 굉장하네요 인생 목살입니다. 왕십리 그곳과는 조금 다른 스타일의 목살이지만 아주 흡족했어요 된장 술밥도 대단했고 야채도 좋았는데 무엇보다 양파무침? 양파김치? 가 최고입니다. 콜키지 프리 목살은 2인분 부터 양은 200그람인데 생각보다(?) 많지 않앗어요 맛있어서 그랬나봐요 다시 갈 의향 매우 있습니다. 21년 9월 토요일 6시 30분 방문 웨이팅 없...
길목,5,주에 1번씩 가도 맛있었어용  웨이팅만없음 다좋을듯
길목,5,
길목,5,늘 잘 먹고 있습니다! 여기 참고로 덜 기다리려면 당연 평일 점심시간이 좋지만 주말 2시쯤에도 많이 안 기다리고 먹을 순 있어요!
길목,5,칼퇴를 해야하나?
길목,2,"장점 : 촉촉한 목살, 직접 구워주심, 콜키지 프리, 계란찜 서비스, 청결한 화장실  단점 : 긴 웨이팅, 2시간 제한, 소주와 맥주 6천원(메뉴판에 없음), 지은지 오래된 공기밥"
길목,5,오픈런해도 후회없음. 꽈리고추 필수. 정말 맛있음.
길목,5,목살 안좋아하는데.... 짱맛있어요... 된장술밥도 두번시킴 ㅎㅎㅎㅎㅎ최고
길목,4,목살 찾아갈만큼 맛있음 오겹살은 평범 콜키지프린데 자꾸만 소주를 부르는 된장술밥  ★ 절대비추 지인에 가지말라고 할 집 ★★ 재방문의사 없음/평범 혹은 그이하 ★★★ 괜찮음 누가 가자고하면 다시감 ★★★★ 맛있음 재방문의사 있음 ★★★★★ 추천 찐맛집
길목,5,존맛..개도랏음
길목,5,목살 끝판왕..
리향,5,에이 솔직히 1점대는 아니다 ㅋㅋㅋ
리향,2,짬뽕 맛있 짜장 쏘쏘 볶음밥 별로 탕수육 양 적고 비쌈
리향,1,메뉴판이나 새로 바꾸세요. 작년 메뉴판을 갖다놓고 주문할때 가격 다르다는 말도 안하고 나중에 계산할때 얘기하는건 사기 아닌가. 음식맛은 보통이고 맛에 비하면 가격은 비쌈. 무슨 고급중식레스토랑도 아니고... 기본이 안되어있슴.
주래등,5,
주래등,4,정말 맛있는 중국식당. 지하에 있지만 맛은 최고입니다. 서울 출장와서 업체 소개로 왔는데. 완전 맛집. ^^  강추
뜸들이다 삼성중앙점,5,"음식도 깔끔하고 너무 맛나네요!!^^ 맛난 컵밥집이 생겼네요! 자주 이용할 것 같아요!!:"")"
뜸들이다 삼성중앙점,5,매장도 깔끔하고 음식도 깔끔하니 맛있네요~~~ 
브루클린더버거조인트 가로수길점,5,헤비한 극강의 미국맛 인테리어가 미국 다이너 느낌을 제대로 재현해서 미국 놀러 간 느낌이었어요 ! 
브루클린더버거조인트 가로수길점,5,
브루클린더버거조인트 가로수길점,4,쉑쉑이랑 비슷함. 맛있어요 고구마튀김도 추천
브루클린더버거조인트 가로수길점,4,지점 중에 가장 일률적인 맛을 내는 곳이라 가장 자주 방문함. 본점보다 나음.
브루클린더버거조인트 가로수길점,5,정말 맛있었다! 세트가격이 2천원만 더 쌌으면 100점! 많은 소스들이 즐비되어 있어 좋았고 패티의 맛또한 훌륭하다
브루클린더버거조인트 가로수길점,5,헤비한 극강의 미국맛 인테리어가 미국 다이너 느낌을 제대로 재현해서 미국 놀러 간 느낌이었어요 ! 
브루클린더버거조인트 가로수길점,5,
브루클린더버거조인트 가로수길점,4,쉑쉑이랑 비슷함. 맛있어요 고구마튀김도 추천
브루클린더버거조인트 가로수길점,4,지점 중에 가장 일률적인 맛을 내는 곳이라 가장 자주 방문함. 본점보다 나음.
브루클린더버거조인트 가로수길점,5,정말 맛있었다! 세트가격이 2천원만 더 쌌으면 100점! 많은 소스들이 즐비되어 있어 좋았고 패티의 맛또한 훌륭하다
브루클린더버거조인트 가로수길점,3,이 가격대면 버거킹 세트 2번 먹는게 더 만족도는 높아 보인다
브루클린더버거조인트 가로수길점,5,근본
브루클린더버거조인트 가로수길점,4,
브루클린더버거조인트 가로수길점,2,맛은 있음 직원들 불친절
브루클린더버거조인트 가로수길점,5,
브루클린더버거조인트 가로수길점,3,내 혈관을 건 악마와의 거래
브루클린더버거조인트 가로수길점,5,인생버거 
브루클린더버거조인트 가로수길점,5,넘 맛있었어요 매장 환기도 자주 하시고 가로수길 가면 또 가고파요
브루클린더버거조인트 가로수길점,5,매장 깨끗하고 맛있어요 직원분들도 친절하세요
브루클린더버거조인트 가로수길점,4,오리지날 미쿡식 상남자 맛이네요. 입이 텁텁하니 좋네요~~^^
브루클린더버거조인트 가로수길점,5,버거쟁이 짝꿍이 극찬했어요! 저 칭찬받았어요!!
브루클린더버거조인트 가로수길점,5,가성비 고려하지 않으면 최고 풍미가 느껴지는 패티
브루클린더버거조인트 가로수길점,2,분위기 ok 맛은 좀 아닌듯 패티는 신경쓰셔야할듯. 
브루클린더버거조인트 가로수길점,3,"미국 느낌 인테리어여서 인상적이었고, 브루클린 웍스 버거가 딱 기본적으로 맛있는 수제버거 느낌이었어요. 직원들은 불친절하지 않지만 그닥 친절하지도 않은.. 음악소리도 크고 바쁘고 정신없어서 약간 크게크게 빨리빨리 말씀하시는데 제가 다 마음이 급해지는 느낌.. 편안한 느낌은 아닙니다"
브루클린더버거조인트 가로수길점,5,진짜 맛있음 특히 모든걸 덮어주는 빵이 정말 괜찮음 빵만도 사서 테이크아웃하고 싶을 정도 매장직원들은 좀 불친절하기보다는 손님한테 관심이 없어보임 
솔솥 청담점,2,웨이팅할 이유가 없는듯..넘 조미료맛
솔솥 청담점,4,
솔솥 청담점,2,웨이팅 많길래 맛있나보다하고 갔는데.. 젤 맛있던건 요구르트와 누룽지.. 고기가 특출나게 맛있는 것도 아니고 고기풍미나 간도 밍밍해서 아쉬워요. 간장에 비벼먹어야 조미료맛으로 짜고 맛있게 먹을 수 있어요.
솔솥 청담점,1,설거지 제대로 하셔야될둣하네요…
솔솥 청담점,3,와규 맛있다고 해야하나 맛있게먹다 중간에 물렸어여 김치 리필 계속하게될정도 전복 솔솥 한입 뺏어 먹을땐 해산물 아예못먹는 나레긴 비렸다라는생각 해산물먹는 친구는 진한?맛이라고 맛있다고 했어오 회전율 넘 안좋아여ㅠㅠ여자알바생혼자 하기 버거워보임 아님 느긋한건가 그냥 평범 쏘쏘!
솔솥 청담점,2,웨이팅할 이유가 없는듯..넘 조미료맛
솔솥 청담점,4,
솔솥 청담점,2,웨이팅 많길래 맛있나보다하고 갔는데.. 젤 맛있던건 요구르트와 누룽지.. 고기가 특출나게 맛있는 것도 아니고 고기풍미나 간도 밍밍해서 아쉬워요. 간장에 비벼먹어야 조미료맛으로 짜고 맛있게 먹을 수 있어요.
솔솥 청담점,1,설거지 제대로 하셔야될둣하네요…
솔솥 청담점,3,와규 맛있다고 해야하나 맛있게먹다 중간에 물렸어여 김치 리필 계속하게될정도 전복 솔솥 한입 뺏어 먹을땐 해산물 아예못먹는 나레긴 비렸다라는생각 해산물먹는 친구는 진한?맛이라고 맛있다고 했어오 회전율 넘 안좋아여ㅠㅠ여자알바생혼자 하기 버거워보임 아님 느긋한건가 그냥 평범 쏘쏘!
청담미역,5,- 미역국을 누가 밖에서 사먹습니까하던 내가 한입먹고 재방문하겠다고 다짐함 - 차끌고 압구정가기 빡센데 주차장이 있어서 행복함 - 경차 포함 5대 정도 댈 수 있음 - 미역국 진짜 바글바글 끓는 걸 영상 올리고 싶을 정도로 비주얼도 충격적임 - 굉장히 국물 찐함 다시 생각해도 침이 흐름 - 술 먹고 해장하기 좋은 집! - 포장 손님이 많아 보였음 - 가자미...
청담미역,1,초심을 되찾기를 바라겠습니다. 그때까지 가지 않겠습니다.
청담미역,4,가자미 미역국이 깔끔하니 맛있고 가자미구이는 술안주로 굿~~
청담미역,5,왕푸짐 ㅠㅠ 너무 맛나요
청담미역,3,남자 직원분 너무너무... 너무... 불친절... 맛은 있음
청담미역,5,- 미역국을 누가 밖에서 사먹습니까하던 내가 한입먹고 재방문하겠다고 다짐함 - 차끌고 압구정가기 빡센데 주차장이 있어서 행복함 - 경차 포함 5대 정도 댈 수 있음 - 미역국 진짜 바글바글 끓는 걸 영상 올리고 싶을 정도로 비주얼도 충격적임 - 굉장히 국물 찐함 다시 생각해도 침이 흐름 - 술 먹고 해장하기 좋은 집! - 포장 손님이 많아 보였음 - 가자미...
청담미역,1,초심을 되찾기를 바라겠습니다. 그때까지 가지 않겠습니다.
청담미역,4,가자미 미역국이 깔끔하니 맛있고 가자미구이는 술안주로 굿~~
청담미역,5,왕푸짐 ㅠㅠ 너무 맛나요
청담미역,3,남자 직원분 너무너무... 너무... 불친절... 맛은 있음
청담미역,5,진짜 맛있습니다!!
청담미역,5,가자미 미역국 진짜 맛있어요ㅠㅠ 고기+생선맛이 한번에 나고 먹어본 미역국중에 최고였어요ㅠㅠ 추가로 시킨 오징어무침은 오징어가 적어서 좀 아쉽ㅜㅜ
청담미역,5,
청담미역,5,
청담미역,4,가자미 미역국이 그나마 괜찮았다. 다른건 기대 이하. 미역국은 역시 부산이 최고. 허나 서울에서 이만하면 잘한다고 본다. 먹으면 건강해지는 느낌~
미스터김밥 역삼점,5,맛은 주변 김밥집이랑 비교했을때 제일 뛰어남.  기본 메뉴인 미스터김밥은 맛에 충실함.  개인적으로 치즈김밥이 베스트라는 생각이 듦.  혼자 밥먹기 좋은곳.  식후 커피자판기에서 200원에 커피를 뽑아먹을수 있는건 덤.
미스터김밥 역삼점,5,
미스터김밥 역삼점,1,김밥 재료 상했음  쉰 내 나서 배 탈 날까봐 버림 
미스터김밥 역삼점,3,그냥 보급형 저가 분식집  기대할거도 없고 실망할거도 없음
미스터김밥 역삼점,1,좀 지져분하고 숱가락통도 청소 안하고 수저만 닦아서 집어넣음
해오름맛집,1,
대흥정,5,"불고기, 반찬은 그닥입니다. 생불고기가 맞는지??? 갈비살 돼지갈비는 맛있어요 그리깨끗하진 않고 서비스도 아주 좋지는 않은데 대신 가격대비 고기는 상당히 좋습니다."
대흥정,4,
대흥정,3,비싼 한우구이는 맛있다! 불고기는 쏘쏘
대흥정,1,밑에 평가가 전부 진실입니다
파크루안 역삼점,5,맛도 맛이지만 서비스 굿 나이 있으신 서버분 친절하시고 센스 굿
파크루안 역삼점,5,해산물 진짜 싱싱해요 이 가격에 이렇게 맛있게도 할수 있네요 가격대비 퀄리티가 넘 좋음 
파크루안 역삼점,5,
파크루안 역삼점,4,식사류가 깔끔하고 맛있음
파크루안 역삼점,5,칠리새우 완전 맛있어요
파크루안 역삼점,5,맛도 맛이지만 서비스 굿 나이 있으신 서버분 친절하시고 센스 굿
파크루안 역삼점,5,해산물 진짜 싱싱해요 이 가격에 이렇게 맛있게도 할수 있네요 가격대비 퀄리티가 넘 좋음 
파크루안 역삼점,5,
파크루안 역삼점,4,식사류가 깔끔하고 맛있음
파크루안 역삼점,5,칠리새우 완전 맛있어요
파크루안 역삼점,5,직원분들 너무 친절하고 음식도 정갈함
파크루안 역삼점,3,중식 정말 좋은데 많이 다녔는데 여기 수준은 그냥 보통이하. 이게 맛집이면 맛집 탐방 다시 다녀야할 수준
파크루안 역삼점,5,서빙해주시던 직원분이 센스도 좋고 진짜 친절하셨어요
파크루안 역삼점,3,조용하고 정갈한 고급 중식당 가격대비 맛이 훌륭한 편은 아니다
파크루안 역삼점,2,캐주얼 차이니즈 레스토랑 탕수육이 굉장히 실망스럽다
파크루안 역삼점,4,친절하고 음식 깔끔합니다. 
파크루안 역삼점,3,분위기가 엄청난거에 비해 맛이 부족하다.
파크루안 역삼점,5,
파크루안 역삼점,3,"룸에서 코스 먹었는데, 서빙하는 젊은 여직원이 아주 불친철 했네요. 연세 지긋한 중년의 아저씨 매니저님의 서빙은 아주아주 친절하시고 훌륭했지만, 젊은 여직원 한분은 불친절 응대에 저희 가족 기분도 좀 상했네요. 음식은 가성비가 좋았고, 고급스러운 시설과 인테리어는 좋네요. 참, 코스의 음식 량은 아주 적어요. 참고하시길."
파크루안 역삼점,5,만족도 굿입니다. 주말에 가족하고 와서 맛있게 먹고갑니다.
파크루안 역삼점,4,조미료 빠진 건강한 맛 하지만 맛이 없는 것도 아니고 양도 푸짐함 셋이와서 두개 시키면 딱 좋을 것 같음. 
파크루안 역삼점,4,짜장면 최고. 탕수육 아쉽.
파크루안 역삼점,4,
파크루안 역삼점,4,
파크루안 역삼점,3,French Style Chinese Course
육전면사무소 수서역점,5,집근처 첨 생기고부터 자주 가는 맛집~ 대학생된 딸래미와 막걸리도^^ 육회물회가 정말 콩가루 덕인지 고소하고 맛남. 쭈꾸미알밥은 기본!으로 시키는 메뉴
육전면사무소 수서역점,5,"사장님도 친절하고, 서비스로 준 계란찜 맛나요. 판교도 가봤는데 동일 메뉴가 판교는 좀 자극적인데 여기는 좀더 덜 자극적이고 맛있네요."
육전면사무소 수서역점,3,불맛나는 쭈꾸미덮밥! 대표메뉴라 할만하네요
이불덮밥 가로수점,5,가성비 최고! 맛있게 한그릇 비우고 갑니다! 장사 대박 나세요!
이불덮밥 가로수점,5,싸꼬맜있어용
이불덮밥 가로수점,5,저렴하고 맛있음
심가네칼국수,5,기대도없이 그냥 들어갔는데 너무 맛있어서 호록호록호로록 
심가네칼국수,5,배달로 시켜먹으면서 알게 된 맛집 중에서 개인적으로 일등. 콩국수 정말 맛있고 겉절이 김치만두 믿고 먹음. 김치만두 깔끔하게 살짝 매콤해서 정말 맛있음.
심가네칼국수,5,진짜 존맛입니다 그냥 와서 드세요 
심가네칼국수,5,넘 맛있어요 국물 진한게 맛납니당
심가네칼국수,5,여기 서빙하시는 여성실장분은 A급 직원입니다.
심가네칼국수,5,기대도없이 그냥 들어갔는데 너무 맛있어서 호록호록호로록 
심가네칼국수,5,배달로 시켜먹으면서 알게 된 맛집 중에서 개인적으로 일등. 콩국수 정말 맛있고 겉절이 김치만두 믿고 먹음. 김치만두 깔끔하게 살짝 매콤해서 정말 맛있음.
심가네칼국수,5,진짜 존맛입니다 그냥 와서 드세요 
심가네칼국수,5,넘 맛있어요 국물 진한게 맛납니당
심가네칼국수,5,여기 서빙하시는 여성실장분은 A급 직원입니다.
막내네,5,점심정식 좋아요~!! 메뉴구성 날마다 다양해서 뭐먹을지 고민될때 그냥 가면 되는곳!!
막내네,5,문어라면 쭈삼 최고ㅠㅠ
사주카페술,1,엄청 불친절 하던데 ;;;; 돈내고 사주보는 고객한테 말을 겁나 필터링없이 하더만... 뭐? 호구??? 돈 내는 고객한테 할말이여 그게...  사주도 제대로 봐주지도 않으면서 음료포함 14만원을 쳐받고 앉아있어....  사주는 게다가 맞는게 어떻게 참 ㅎ...  자기가 말한게 앞뒤가 달라... 글고 뭐 쓰고 그런것도 없이 그냥 아이패드 하나 꺼내놓고 뭐하냐...
사주카페술,5,
사주카페술,1,
곰스603 포이사거리점,5,맛있고 친절해요 주차장도 있네요^^ 가성비좋아요
곰스603 포이사거리점,5,
가든테라스,3,
미스터피자 청담점,1,서비스 최악. 특히 문신있는 여자 알바생분 기본 서비스 교육조차 안되어 있는 것 같음; 사람이 왜 없는지 인기가 왜 없는지 단번에 알 수 있었음
미스터피자 청담점,3,평일 런치는 별 4 그에비해 주말은 사람이없어 피자 회전이 되지않아 비추
미스터피자 청담점,3,"주중점심 피자뷔페 10,900원 (1시간 이용)"
핫쵸,3,"오꼬노미야끼 집인데 교자 맛집이네용. 술생각 날 때마다 웨이팅 없으면 교자랑 맥주마시고 가고싶어요. 야끼소바도 그냥 그랬구, 오꼬노미야끼도 그냥 평범한 맛? 특색은 잘모르겠네요. 바에 앉아서 먹으면 직접 구워서 철판에서 바로 가져간다는 점은 좋네요."
핫쵸,3,주말 웨이팅 빡세요..브레이크타임 끝나는 타임대에 토요일에 갔습니다. 줄서는 만큼 기대하고 갔는데..웨이팅하면서 먹을정도인가 싶었네요.엄청 특별한 맛이 있는건 아니었지만 테이블마다 철판으로 줘서 먹는건 좋았습니다. 하지만 엄청 뜨끈뜨근한 느낌은 아니더라구요…. 바빠서 미리미리 만들어놨나 싶었어요. 음식 자체는 식당 안에 들어가면 빨리 나오더라구요. 개인적으...
핫쵸,3,
핫쵸,5,"일본 여행가는 기분으로 먹으러왔는데, 바에 앉아서 먹으니 만드는것 직접보는 재미도 있고 맛도있어요~ 야끼소바는 제 입맛에 살짝 짰지만 오꼬노미야끼는 정말 맛있어요!!"
핫쵸,4,
핫쵸,3,"오꼬노미야끼 집인데 교자 맛집이네용. 술생각 날 때마다 웨이팅 없으면 교자랑 맥주마시고 가고싶어요. 야끼소바도 그냥 그랬구, 오꼬노미야끼도 그냥 평범한 맛? 특색은 잘모르겠네요. 바에 앉아서 먹으면 직접 구워서 철판에서 바로 가져간다는 점은 좋네요."
핫쵸,3,주말 웨이팅 빡세요..브레이크타임 끝나는 타임대에 토요일에 갔습니다. 줄서는 만큼 기대하고 갔는데..웨이팅하면서 먹을정도인가 싶었네요.엄청 특별한 맛이 있는건 아니었지만 테이블마다 철판으로 줘서 먹는건 좋았습니다. 하지만 엄청 뜨끈뜨근한 느낌은 아니더라구요…. 바빠서 미리미리 만들어놨나 싶었어요. 음식 자체는 식당 안에 들어가면 빨리 나오더라구요. 개인적으...
핫쵸,3,
핫쵸,5,"일본 여행가는 기분으로 먹으러왔는데, 바에 앉아서 먹으니 만드는것 직접보는 재미도 있고 맛도있어요~ 야끼소바는 제 입맛에 살짝 짰지만 오꼬노미야끼는 정말 맛있어요!!"
핫쵸,4,
핫쵸,4,일본에서 먹던 맛 그대로에요  하이볼까지 완전 찐 .. （╹◡╹）♡
핫쵸,4,오꼬노미야끼 너무 맛있어요 파도 엄청 많구요! 야끼소바는 별로였어요ㅠㅡㅠ
핫쵸,5,좋아요 맛있어요 친절해요 
핫쵸,5,정말 맛있었다. 좋은 사람과 ❤ 
핫쵸,4,양도 정말 많고 맛도 좋았어요. 15~17시 쉬는 시간이고 5시쯤에 대기 명단 등록하면 오래 기다려야 합니다. 저는 2시간 기다렸어요... 가게는 지하에 있고요. 계단으로 되어있어서 휠체어는 들어갈 수 없습니다.
핫쵸,4,"일본 전통 오꼬노미야끼을 제대로 맛 볼 수 있었어요!! 제가 평소에 알던 오꼬노미야끼보다 훨씬 고급스럽고 맛있어요! 가격은 조금 비싸긴 하지만 다른 곳에서 쉽게 먹을 수 없는 메뉴라서 괜찮은 것 같아요!  핫쵸 오꼬노미야끼, 고추야끼소바, 크림 돈페야끼(개인적으로 많이느끼함) ,딸기 츄하이+토마토 츠케모노"
핫쵸,2,엥 별루… 대기 왜 길죠?
핫쵸,4,자극적이지 않고 맛있으나 음악소리가 시끄러웠음
핫쵸,1,정말 비싸기만 하고...
핫쵸,1,"아이템은 독보적이나 맛이 평범함 딱히 특제소스나 시그니처 맛이 있는 것도 아님  5시 10분에 갔더니 웨이팅 40팀 3시간 기달려서 8시에 겨우 먹었음  음식 갖다주면 알아서 철판에 조리해서 먹는 시스템이고, 서버들이 볶아주거나 조리해주는 것도 아닌데 왜 이렇게 오래 걸리는 지도 모르겠음"
국보전 삼성코엑스점,5,아묻따 추천
국보전 삼성코엑스점,3,전체적으로 안주 괜찮았어요~ 파전은 바삭해서 좋아요~탕수육도 괜찮구요~ 3.5점입니다
국보전 삼성코엑스점,5,탕수육 존맛탱
국보전 삼성코엑스점,5,짱맛있어요~~~
국보전 삼성코엑스점,4,"전, 탕 안주가 맛난 술집 지하는 분위기가 좋다. 여기 좋다"
국보전 삼성코엑스점,5,아묻따 추천
국보전 삼성코엑스점,3,전체적으로 안주 괜찮았어요~ 파전은 바삭해서 좋아요~탕수육도 괜찮구요~ 3.5점입니다
국보전 삼성코엑스점,5,탕수육 존맛탱
국보전 삼성코엑스점,5,짱맛있어요~~~
국보전 삼성코엑스점,4,"전, 탕 안주가 맛난 술집 지하는 분위기가 좋다. 여기 좋다"
한옥집김치찜 GFC몰점,5,
한옥집김치찜 GFC몰점,4,김치찜 맛있어요
전주한일관,4,가보고 싶어서 갔는데 토욜날 문 안 여네요.. 수정 좀.. 관리 좀...
전주한일관,5,
전주한일관,4,가격처럼 고급진 한식 맛. 재료 하나하나 충실한... 비법양념은 거의 들어가지 않은...깔끔한 맛.  개인적으로 신메뉴인 순두부찌개가 메인메뉴인 콩나물국밥 보다 훨씬 맛있다고 생각함. 순두부 메뉴에 추가된 이후 이집에서 다른걸 시켜본 기억이...거의 없다. 
전주한일관,5,산채비빔밥 고추장 자꾸 생각나네여 다른 것들도 먹어보고 싶습니다
전주한일관,4,맛있고 가격도 합리적
전주한일관,4,가보고 싶어서 갔는데 토욜날 문 안 여네요.. 수정 좀.. 관리 좀...
전주한일관,5,
전주한일관,4,가격처럼 고급진 한식 맛. 재료 하나하나 충실한... 비법양념은 거의 들어가지 않은...깔끔한 맛.  개인적으로 신메뉴인 순두부찌개가 메인메뉴인 콩나물국밥 보다 훨씬 맛있다고 생각함. 순두부 메뉴에 추가된 이후 이집에서 다른걸 시켜본 기억이...거의 없다. 
전주한일관,5,산채비빔밥 고추장 자꾸 생각나네여 다른 것들도 먹어보고 싶습니다
전주한일관,4,맛있고 가격도 합리적
하루한짝,5,투뿔로 고기가 달달하니 맛나더라.  소금만 찍어먹으면 그냥 달달. 와사비 찍어먹어도 제맛. 3명이 8인분에 먹고 소주 5-6병 먹은듯. 반찬은 그닥 안먹게됨. 살치살만 따로 안파는게 흠.
하루한짝,3,... 비싼 한우만 가져다 팔기만 하면 되는 거라 생각하는 건가... 뭐 알아서 하시겠지 재방문 의사 무
교대이층집 선릉점,4,오피스촌에 이 정도 집밥 같은 점심식사를 할 수 있는 곳은 많지 않음~따수운 밥에 맛난 된장찌개 쓱쓱 비벼서 그 위에 제육 한점 올려 먹으면 꿀맛~무료로 제공되는 돈까스도 인상적!
교대이층집 선릉점,5,시골집에 오랜만에 온 느낌!
교대이층집 선릉점,2,꽃삼겹 통삽겹 맛있습니다. 다른찬들 리필도 잘해주십니다. 회사 회식으로 먹으러갔는데 같이간 동료들도 다 만족했습니다.  하지만 먹는내내 마음은 너무 불편하더군요. 홀에 젊은 남자분 점장이신지 사장이신지 몰라도 손님들한텐 괜찮으나 같이 일하시는 아주머니들에게는 예의가 없었습니다. 바쁜건 알겠으나 사람이 실수를 할수도 있는 부분인데 옆에서 먹는 사람들이 불편함...
교대이층집 선릉점,4,
교대이층집 선릉점,4,
경양식당임정훈,5,
경양식당임정훈,5,소고기덮밥 맛있음
경양식당임정훈,5,군더더기 없이 맛있고 친절하세요^^
경양식당임정훈,5,넘 맛잇음 스테이크 덮밥 오므라이스 떡볶이도 맛잇어요 ~ 
경양식당임정훈,5,너무 맛있음
경양식당임정훈,5,
경양식당임정훈,5,소고기덮밥 맛있음
경양식당임정훈,5,군더더기 없이 맛있고 친절하세요^^
경양식당임정훈,5,넘 맛잇음 스테이크 덮밥 오므라이스 떡볶이도 맛잇어요 ~ 
경양식당임정훈,5,너무 맛있음
마초야,1,위생에 대한 후기가 많았군요... 한번 찾아보고올껄... 가려던 곳이 닫아서 무작정 들어왔는데... 막상 주문하고 쭉 둘러보니... 흠.... 후추통이나 깨통 고춧가루통... 하루이틀 안닦은게 아니더라구요... 저녁시간대는 배달 쳐내시느라 홀은 신경을 아예 안쓰시구요
마초야,5,
마초야,5,"이 집 맛있게 잘 먹었습니  돈까스가 고기도 두툼하고,, 튀김도 바삭하고..  또 우동도 다른 집과는 다르게 쫄깃? 탱글 하달까..  직원도 친절하고 주방도 깨끗한 거 같고.. 주방 앞자리 앉았는데 일하는 거 다 보이는데 좋았습니다 또 가고 싶네요"
마초야,1,"오늘 식사하고 갔는데, 이집은 뭔가 단단히 잘못된 가게 같습니다.. ; 밑에 한두개가 아니란걸 봐서도 그렇고요. 정말 테이블 리뷰를 봐서 테이블도 저희가 다시 닦고 그랬는데.. 돈이 남아 도시는지 직원들이 고등학생 인지..? 여자남자 주방 셰프도 안가리고 밥먹는데, 브레이크 타임을 걸지 ㅋㅋ 손님없다고 가게 안에서 담배냄새 온 사람한테 풍기며 서비스하고, ..."
마초야,2,
마초야,1,위생에 대한 후기가 많았군요... 한번 찾아보고올껄... 가려던 곳이 닫아서 무작정 들어왔는데... 막상 주문하고 쭉 둘러보니... 흠.... 후추통이나 깨통 고춧가루통... 하루이틀 안닦은게 아니더라구요... 저녁시간대는 배달 쳐내시느라 홀은 신경을 아예 안쓰시구요
마초야,5,
마초야,5,"이 집 맛있게 잘 먹었습니  돈까스가 고기도 두툼하고,, 튀김도 바삭하고..  또 우동도 다른 집과는 다르게 쫄깃? 탱글 하달까..  직원도 친절하고 주방도 깨끗한 거 같고.. 주방 앞자리 앉았는데 일하는 거 다 보이는데 좋았습니다 또 가고 싶네요"
마초야,1,"오늘 식사하고 갔는데, 이집은 뭔가 단단히 잘못된 가게 같습니다.. ; 밑에 한두개가 아니란걸 봐서도 그렇고요. 정말 테이블 리뷰를 봐서 테이블도 저희가 다시 닦고 그랬는데.. 돈이 남아 도시는지 직원들이 고등학생 인지..? 여자남자 주방 셰프도 안가리고 밥먹는데, 브레이크 타임을 걸지 ㅋㅋ 손님없다고 가게 안에서 담배냄새 온 사람한테 풍기며 서비스하고, ..."
마초야,2,
마초야,1,맛이 점점 못해지고 있다.  그보다 심각한 것은 심각한 위생상태.  천장에 설치된 파이프를 따라 물이 방울방울 테이블에 떨어지는데 그 자리에 앉아서 밥을 먹으란다.  말을 해도 멀뚱멀뚱 그냥 테이블을 닦을 뿐이다.  그자리에 모르고 앉았다면 천장에서 떨어지는 더러운 물과 함께 음식을 먹을 뻔....
마초야,3,우동은 면도 육수도 맛있는데 규동은 맛없다. 국물이 많고 규동 죽 먹는 것 같다. 
마초야,3,"냉우동 맛있는데 유부초밥이 너무 작아요,, 밥이 거의 안 들어가있어요ㅜㅜ"
마초야,4,
마초야,5,이 집 3년전에 가보고 안가밧음. 그때 좋은 기억만 잇네용. 나요즘 다요트해서 밀가루안먹음
마초야,4,
마초야,5,돈가스 껍질이 얇고 육즙도 나와 맛있다 소스는 시판소스같아서 별로. 우동도 면발이 쫄깃 재방문 의사 있음
마초야,5,우동면발 진짜 쫄깃쫄깃:)
마초야,5,
마초야,5,여긴 돈까스 맛집임... 절대 알려져서는 안됨 유명해져서 웨이팅하게되면 너무 슬플거임 나만올거임
마초야,3,
마초야,3,"맛집은 아닌 동네우동집 수준, 그리고 맛은 둘째치더라도 테이블을 제대로 닦기는 하는걸까? 손으로 한번 만져보라!!"
마초야,5,식욕을 돋구는 새콤한 소스.
마초야,3,양은 많네요 냉우동 계열이 좋아요
마초야,4,면이 쫠깃 쫀득한게 엄청 맛납니다.  개인적으로 느끼한거 왕좋아하는데 여기 가마버터우동은 너무 느끼해서 충격받음
